"","age_Ma","best_fit_kde.pred","best_fit_kde.pred.1","best_fit_kde.pred.2","best_fit_kde.pred.3","best_fit_kde.pred.4","best_fit_kde.pred.5","best_fit_kde.pred.6","best_fit_kde.pred.7","best_fit_kde.pred.8","best_fit_kde.pred.9","best_fit_kde.pred.10","best_fit_kde.pred.11","best_fit_kde.pred.12","best_fit_kde.pred.13","best_fit_kde.pred.14","best_fit_kde.pred.15","best_fit_kde.pred.16","best_fit_kde.pred.17","best_fit_kde.pred.18","best_fit_kde.pred.19","best_fit_kde.pred.20","best_fit_kde.pred.21","best_fit_kde.pred.22","best_fit_kde.pred.23","best_fit_kde.pred.24","best_fit_kde.pred.25","best_fit_kde.pred.26","best_fit_kde.pred.27","best_fit_kde.pred.28","best_fit_kde.pred.29","best_fit_kde.pred.30","best_fit_kde.pred.31","best_fit_kde.pred.32","best_fit_kde.pred.33","best_fit_kde.pred.34","best_fit_kde.pred.35","best_fit_kde.pred.36","best_fit_kde.pred.37","best_fit_kde.pred.38","best_fit_kde.pred.39","best_fit_kde.pred.40","best_fit_kde.pred.41","best_fit_kde.pred.42","best_fit_kde.pred.43","best_fit_kde.pred.44","best_fit_kde.pred.45","best_fit_kde.pred.46","best_fit_kde.pred.47","best_fit_kde.pred.48","best_fit_kde.pred.49","best_fit_kde.pred.50","best_fit_kde.pred.51","best_fit_kde.pred.52","best_fit_kde.pred.53","best_fit_kde.pred.54","best_fit_kde.pred.55","best_fit_kde.pred.56","best_fit_kde.pred.57","best_fit_kde.pred.58","best_fit_kde.pred.59","best_fit_kde.pred.60","best_fit_kde.pred.61","best_fit_kde.pred.62","best_fit_kde.pred.63","best_fit_kde.pred.64","best_fit_kde.pred.65","best_fit_kde.pred.66","best_fit_kde.pred.67","best_fit_kde.pred.68","best_fit_kde.pred.69","best_fit_kde.pred.70","best_fit_kde.pred.71","best_fit_kde.pred.72","best_fit_kde.pred.73","best_fit_kde.pred.74","best_fit_kde.pred.75","best_fit_kde.pred.76","best_fit_kde.pred.77","best_fit_kde.pred.78","best_fit_kde.pred.79","best_fit_kde.pred.80","best_fit_kde.pred.81","best_fit_kde.pred.82","best_fit_kde.pred.83","best_fit_kde.pred.84","best_fit_kde.pred.85","best_fit_kde.pred.86","best_fit_kde.pred.87","best_fit_kde.pred.88","best_fit_kde.pred.89","best_fit_kde.pred.90","best_fit_kde.pred.91","best_fit_kde.pred.92","best_fit_kde.pred.93","best_fit_kde.pred.94","best_fit_kde.pred.95","best_fit_kde.pred.96","best_fit_kde.pred.97","best_fit_kde.pred.98","best_fit_kde.pred.99","target_kde"
"1",430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",430,0.00592992858920435,0.0059285896046173,0.00595086172072965,0.00594801465027638,0.00605193834137377,0.00632721905582297,0.00600783388067571,0.0062084786825244,0.00603911618003502,0.00617588001170725,0.00621584979888757,0.00629664358139169,0.00631798224267979,0.0063148405486251,0.00626995373825452,0.00630743737286776,0.00632399522117507,0.00660330278846592,0.00664259811545033,0.00669589828511616,0.00668518855021605,0.00836585135746466,0.00839601786617945,0.00839959008747196,0.00840808531843258,0.00843212246218175,0.00843273016811871,0.00846477732724292,0.0084676492851648,0.00847064291470814,0.00847376140980734,0.00847700863513645,0.0084803892101387,0.00848352002203972,0.0084525779658924,0.00844949279142076,0.00848636069515908,0.00845281421288605,0.00845451988823883,0.00849083136679394,0.00845528614468631,0.00845629280929016,0.00849523734572767,0.0084575303696822,0.00850199843222403,0.00849984988171215,0.00845898915832274,0.00847989395794466,0.00850530443773994,0.0084606588560356,0.00846085273727571,0.0084798833550451,0.00850468541265629,0.00846210141958752,0.00846252828275076,0.00850793878320135,0.00850791638775265,0.00850819258007043,0.00850821456688867,0.00850826176541912,0.00850777351623971,0.00850774973370001,0.00850848351450353,0.00846292710030472,0.00850851551761859,0.00850771067890096,0.00850771423042699,0.00850776393942022,0.00850780915649637,0.00850794631917894,0.00846352946992804,0.00850827091794083,0.0084640361732774,0.00850875052722573,0.00846458814623412,0.00850731351970488,0.0085093211289103,0.0085111671409404,0.00851466610687955,0.00851788528060414,0.00852089149100048,0.00852371437247404,0.00852612926338592,0.0085272664002305,0.00852857762072955,0.00853005179980984,0.00855270193480676,0.00855041274746405,0.00855123426968437,0.0085567093175558,0.00856050682989203,0.00855759124904324,0.00855647032281562,0.00856103922400583,0.00855748252099297,0.00855891839376098,0.00858134197474655,0.00858174637099612,0.0085871433447895,0.0085954398979481,0.0107488429276919
"3",432.876712328767,0.00603947776411029,0.00603823077214604,0.00606186227129798,0.00605851507000983,0.00616608667386695,0.00645357048540911,0.00612023779747686,0.00632862455956038,0.00615361314617793,0.00629542088503073,0.00633642788738414,0.00642054206800505,0.00644251863164607,0.00643937605372607,0.00639266189346984,0.00643167630623577,0.00644888048928284,0.0067393699872448,0.00678026695698479,0.00683586018275772,0.00682469840464308,0.00857799781538924,0.00860932550699039,0.00861304961378243,0.00862189859974189,0.00864740919851609,0.00864803567884566,0.00868144891564686,0.00868443978609689,0.00868755722029001,0.00869080453697225,0.00869418575421881,0.00869770568127521,0.00870103357507553,0.00866848583816986,0.00866531179921978,0.00870399214537874,0.00866874152433039,0.00867052498184229,0.00870858335332105,0.00867133260821573,0.008672390548405,0.00871317728632862,0.00867368886082434,0.00872027516808743,0.00871798708371574,0.0086752174467821,0.00869702273821132,0.00872371674046259,0.00867696552584869,0.00867716843020687,0.0086970211262123,0.00872302999056501,0.00867847491333501,0.0086789214248292,0.00872633572209078,0.00872631114457738,0.00872661148486158,0.00872663522188283,0.0087266860647969,0.00872615183319208,0.00872612432708466,0.00872692468388619,0.00867933855199883,0.00872695903158054,0.00872607431507929,0.00872607434779298,0.00872611741867156,0.00872616042222953,0.00872629471695684,0.00867996850143812,0.00872661985706379,0.00868049833698332,0.00872710616070274,0.00868107544284999,0.00872534841530139,0.00872768712805566,0.00872937084809373,0.00873302301232362,0.00873638304957153,0.00873952069264018,0.00874246698568505,0.00874526858630889,0.00874644635216837,0.00874780535683628,0.00874933403105773,0.00877297847347233,0.00877118819505102,0.00877203828328232,0.00877717089712674,0.00878112013256888,0.00877808592207373,0.00877694865730998,0.00878162938704544,0.00877798956128862,0.0087794754611169,0.00880267066281743,0.0088031123860666,0.00880874627196358,0.00881740902375687,0.00986256119908928
"4",435.753424657534,0.00610242940062237,0.00610134667114733,0.00612666397235625,0.00612260227775983,0.00623391924226783,0.00653520802594331,0.00618618076956707,0.00640286738448751,0.0062222048310581,0.00636931340522315,0.00641120159948353,0.00649896817242879,0.00652154386859642,0.00651845532709092,0.00646973856055653,0.00651043264912583,0.00652833314514135,0.00683099529033751,0.00687364834598981,0.00693180790418404,0.00692014377812211,0.00875487232167111,0.00878744359269171,0.00879133694946231,0.00880057704502405,0.0088279167397483,0.00882856121156812,0.00886349814835603,0.00886662019979362,0.00886987414980105,0.0088732634516477,0.0088767922898195,0.00888046568232229,0.00888403971363688,0.00884958244129701,0.00884632692375899,0.00888712846408223,0.0088498636843201,0.00885173599728492,0.00889182514859733,0.00885259336793637,0.00885371195946838,0.00889662878017756,0.00885508134173679,0.00890412241524143,0.00890165886514985,0.00885669092726967,0.00887950449267548,0.00890771298025284,0.00885852941232132,0.00885874269463207,0.00887951681442566,0.00890693359293999,0.00886011553921812,0.00886058456682767,0.00891026202557189,0.00891023450655784,0.00891056689929971,0.00891059292471527,0.00891064850770059,0.00891005257774957,0.00891001979765909,0.00891090901120427,0.00886102265770098,0.00891094637949088,0.00890995372079313,0.00890994831067317,0.00890998035555718,0.00891001917746601,0.0089101466688524,0.00886168415608111,0.00891046691376298,0.00886224042688484,0.00891095499712968,0.00886284622893909,0.00890873218434329,0.0089115417533385,0.00891294478576139,0.0089167694989336,0.00892028815834053,0.00892357375859807,0.00892665897688012,0.00893000927164558,0.00893122911017071,0.00893263805842054,0.00893422406413438,0.00895898945333792,0.0089580023533115,0.00895888163466522,0.00896339414657463,0.00896750841314329,0.00896434422205758,0.00896320173778258,0.00896797290094739,0.00896426868670384,0.00896580576169833,0.00898978542012155,0.00899027708535404,0.00899617805518066,0.00900525444583111,0.00945930975765747
"5",438.630136986301,0.00610753164305696,0.00610670019983359,0.00613408664289504,0.00612905466935608,0.00624419805463635,0.0065611160588654,0.00619441122471007,0.00641999707541076,0.00623373883355191,0.00638640905407018,0.0064289778412223,0.00652076674118168,0.00654388780783607,0.00654092016451293,0.00649000627417479,0.0065325455241218,0.00655119651396259,0.00686712212687219,0.00691170277455301,0.00697273770268816,0.00696051464928955,0.00888662720215885,0.00892053039363964,0.00892461257360374,0.00893428560660026,0.00896387213377628,0.0089645334507967,0.00900117188902506,0.00900443883097112,0.00900784349483065,0.00901138947893315,0.00901508114843195,0.00901892375121604,0.0090228016039789,0.0089860814601101,0.00898275436939757,0.00902603427218184,0.00898639550669282,0.0089883693533316,0.00903081686088208,0.00898928623607824,0.00899047636374363,0.00903585472449744,0.00899192874981164,0.00904381241201271,0.00904113109483089,0.00899363225232091,0.00901757601844515,0.00904756691646769,0.00899557497341266,0.00899580018995576,0.00901760819812685,0.0090466652643117,0.00899724922138236,0.00899774405363795,0.00904997975497735,0.00904994839250205,0.00905032221085455,0.00905035116176028,0.00905041278102532,0.00904973649588173,0.00904969659289523,0.00905070109906629,0.00899820615040542,0.00905074228668575,0.00904960834666618,0.00904959518791751,0.00904961093398354,0.00904964320131591,0.00904975912852091,0.00899890374520805,0.00905006785500196,0.00899949023377576,0.00905055166681497,0.00900012881067181,0.00904769140281405,0.00905113853400438,0.00905211843174073,0.00905613767118079,0.00905983511918916,0.00906328743794639,0.0090665291949031,0.00907062137966675,0.00907188462983666,0.009073345658243,0.00907499188693401,0.00910102213732988,0.00910120345446558,0.0091021123981517,0.00910567033992455,0.00910996427433017,0.00910665750742698,0.00910552350679641,0.00911035790808251,0.00910661296617912,0.00910820209881939,0.0091329738932392,0.00913353047199363,0.00913973281302011,0.00914927681893409,0.00947754772919768
"6",441.506849315069,0.00606878589265128,0.00606827644780582,0.00609806117294734,0.00609184682842953,0.00621094840731471,0.00654516804258311,0.0061589550480816,0.00639405868416132,0.00620214421442493,0.00636067622453649,0.00640378571928013,0.00649995173791501,0.00652358734314932,0.00652079360317794,0.0064674945272791,0.00651203849087648,0.00653149489829568,0.00686175588531899,0.00690842976275799,0.00697262755357296,0.00695979234171868,0.00898652704071337,0.00902185369097556,0.00902614302586627,0.00903628871090208,0.00906848059826515,0.00906915819882563,0.00910766441011735,0.00911108931432576,0.0091146582416982,0.00911837494628919,0.0091222439880632,0.00912627086505444,0.00913050192915752,0.00909120900942751,0.00908781655645838,0.0091338915903659,0.0090915619658814,0.00909364883915298,0.00913874679234992,0.00909463374531469,0.00909590498946644,0.00914404182054896,0.0090974509670026,0.00915252395320761,0.00914958874219725,0.00909925992138783,0.00912444723699869,0.00915645675816142,0.00910131929597408,0.00910155784782605,0.0091245041388563,0.00915540809347968,0.00910309192705747,0.00910361553529889,0.00915868055282181,0.00915864459125549,0.00915906771493918,0.00915910012893595,0.00915916887980563,0.00915839659377322,0.00915834803280376,0.00915949002711467,0.00910410438918346,0.00915953571084956,0.00915823257359195,0.00915820977260648,0.00915820491566903,0.00915822870573041,0.00915832924032627,0.00910484219684518,0.00915862120614154,0.00910546233069706,0.00915909607156393,0.00910613738181826,0.00915545572116151,0.00915967873893394,0.00916011953824075,0.00916435356644082,0.00916824840129444,0.00917188474803596,0.009175299294482,0.0091802937290138,0.00918160220433716,0.00918311789128544,0.00918482764414825,0.00921225527653402,0.00921390387718755,0.00921484338380327,0.00921717518526325,0.00922166320156971,0.00921820167596588,0.00921708672334903,0.00922196486575399,0.00921819642143122,0.00921983923709643,0.00924542353327395,0.00924605758864029,0.00925259287402281,0.0092626540738988,0.00992113196871441
"7",444.383561643836,0.00604275929173536,0.00604258059859848,0.00607490578619337,0.00606745839179318,0.00619091317791858,0.00654373377536689,0.00613652610226642,0.00638197978057131,0.00618379482262826,0.00634873268257055,0.00639249838009392,0.00649339685549803,0.00651761703779166,0.00651499615477241,0.00645911620703149,0.00650582877522866,0.00652616002199179,0.00687195523772752,0.00692089384629981,0.00698849913384456,0.00697500347570447,0.00911010718463453,0.00914698214244019,0.00915149484888513,0.00916215100936655,0.00919710233783917,0.00919779827713894,0.00923831809083523,0.00924191367638777,0.00924566011069801,0.00924956131695037,0.00925362206637735,0.00925784812747083,0.00926245298613994,0.0092204179353995,0.00921695032864344,0.00926601224876582,0.00922081180984424,0.00922301997673473,0.00927095343259568,0.00922407726028212,0.00922543503477127,0.00927652568856696,0.00922708103185773,0.0092855678716003,0.00928236421468746,0.00922900283454297,0.00925552976028355,0.0092896934872188,0.00923118717830372,0.00923144002325925,0.00925561227654809,0.00928849087630226,0.00923306528783783,0.00923361975914117,0.00929172751140716,0.00929168672659686,0.00929216164486364,0.00929219770296871,0.00929227396280063,0.00929140094735152,0.00929134335029783,0.0092926296871789,0.00923413731533509,0.00929268011029853,0.00929119957491287,0.00929116678231959,0.00929114067642182,0.00929115578255066,0.00929124068074387,0.00923491826640046,0.00929151603882145,0.00923557450394041,0.0092919827708704,0.00923628870075966,0.00928752995185557,0.00929256244483684,0.00929244854526298,0.0092969136872258,0.00930102092010959,0.00930485530180107,0.00930845578992501,0.00931439172552038,0.00931574981929183,0.0093173253237921,0.00931910447792065,0.00934803542861281,0.00935120030407423,0.0093521734692175,0.00935324669529003,0.00935794506244719,0.00935431607411628,0.00935321820048138,0.00935815261488099,0.00935435130496749,0.00935605322407913,0.00938253371077303,0.00938324908376997,0.00939014255477225,0.00940075995068527,0.0108335667687836
"8",447.260273972603,0.00620015538069783,0.00620012369879266,0.00623452252085655,0.00622629965427004,0.00635521535574068,0.00672647389270478,0.00629820376874942,0.00655529387111954,0.006348672338167,0.00652117715917303,0.00656647109852383,0.00667237260269181,0.00669754027610957,0.00669492539069526,0.00663629306382245,0.00668531158757422,0.00670661474853788,0.0070692414194992,0.00712059255396612,0.00719165877781628,0.00717748132094627,0.00942223441373866,0.00946085449603131,0.00946559634713184,0.0094767857944508,0.00951398501565026,0.00951470888906959,0.00955728985039798,0.00956106465858491,0.00956499768058335,0.00956909302727065,0.00957335570070821,0.00957779175537209,0.0095826974773105,0.00953822397083849,0.00953462463405639,0.00958643444810629,0.00953864769158769,0.00954097349648396,0.00959155364042183,0.00954209367911253,0.00954352927953947,0.00959740949068568,0.00954526738050674,0.00960696250881725,0.00960354568176661,0.0095472949134416,0.00957518102344741,0.0096112923734786,0.00954959791670114,0.00954986441760068,0.00957527762568107,0.0096099853027482,0.00955157714446613,0.00955216134134498,0.00961329618327346,0.00961325203852823,0.00961376407315888,0.00961380281677018,0.0096138846652076,0.00961294088450388,0.00961287752001701,0.00961426625181839,0.00955270659535917,0.00961432026646757,0.0096127167003816,0.00961267839637891,0.00961264179239735,0.00961265333061566,0.00961273342149375,0.00955352926388544,0.00961300886387301,0.00955422048791583,0.00961348493887562,0.00955497269382906,0.00960853389132563,0.00961407948367341,0.00961370743890341,0.0096184039503895,0.00962272391956857,0.00962675678881077,0.00963054365084686,0.0096370786951761,0.00963849765816885,0.00964014481300599,0.00964200573005928,0.0096724384823056,0.00967638898636254,0.00967740489645545,0.00967792972662244,0.00968285645334241,0.00967904878891528,0.00967792799699903,0.0096830265673947,0.00967910361747193,0.00968088040191707,0.00970851496176131,0.00970928776167784,0.00971653906360111,0.00972770967314603,0.0123033957986497
"9",450.13698630137,0.00699703710384808,0.00699645509997864,0.00703083921974991,0.00702365372857751,0.00716105224955833,0.00754672050363094,0.00710106340124777,0.00737231324162745,0.00715092831449096,0.00733382453037743,0.00738354172100701,0.0074945010716657,0.00752176304946893,0.00751854463831745,0.0074570471755563,0.00750844301206934,0.0075308910413207,0.00791194453075854,0.00796579778193008,0.00803987524441598,0.00802506510842599,0.0103637154964978,0.0104044733395197,0.0104094227100268,0.0104211293018758,0.0104582925599149,0.0104590741517732,0.0105035057604386,0.0105074575568412,0.0105115755274444,0.0105158640035465,0.0105203282463709,0.0105249745997287,0.0105298592320683,0.0104845086552432,0.0104805958333444,0.0105337703743078,0.0104849162939476,0.0104873244990527,0.0105393699697646,0.0104884613066409,0.0104899285008048,0.0105454798122679,0.0104917126902788,0.0105552690822481,0.0105518803299002,0.0104938003086728,0.0105228638466437,0.0105598068640219,0.0104961768662692,0.0104964521566581,0.0105229298762403,0.0105585952231859,0.0104982224820745,0.0104988267210274,0.0105623678602353,0.0105623263168118,0.0105628150357,0.0105628524694264,0.0105629318636683,0.0105620397520395,0.0105619836123764,0.0105633027199939,0.0104993908519395,0.010563355471991,0.0105618500224228,0.0105618235691319,0.0105618176220333,0.0105618449108549,0.010561960574736,0.0105002422693288,0.0105622969482426,0.0105009578905545,0.0105628443484068,0.0105017368825889,0.0105586336446555,0.0105635161311431,0.0105640153134884,0.0105689010379246,0.0105733953577769,0.0105775913994233,0.0105815315019267,0.0105873056414364,0.0105888151601626,0.0105905637661528,0.0105925362920024,0.0106241856304925,0.0106261113552731,0.0106271951807819,0.0106298632108161,0.0106350414345244,0.0106310474812381,0.0106297621995586,0.0106353877250375,0.0106310420952601,0.010632937273286,0.0106624512737486,0.0106631836939321,0.0106707248945366,0.010682334815526,0.0144613845123012
"10",453.013698630137,0.00930769293286824,0.0093048730889335,0.00933400013054825,0.00933228446624955,0.00948477425976041,0.00987307226937045,0.00942126627916822,0.00971137650702519,0.00946104619548229,0.00966022591863428,0.00972112511957412,0.00983669569549236,0.00986868984197629,0.00986340703412379,0.00979909226636726,0.00985276997835768,0.00987666493234434,0.0102780227611058,0.0103343140612814,0.0104099256612298,0.0103946792777992,0.0127768246111079,0.0128204592234016,0.0128255378372059,0.012837661298347,0.0128690576981396,0.0128699651330265,0.0129155050120583,0.0129196077403234,0.0129238851785644,0.0129283419352221,0.0129329835718912,0.0129378166967085,0.012941874211888,0.0128996687162165,0.0128950222128892,0.01294593052436,0.012899946798772,0.0129023393987588,0.012952714378003,0.0129033747106623,0.0129047537540173,0.0129589745373933,0.0129064631575187,0.0129682832550369,0.012965525129954,0.0129084893005675,0.0129381378389495,0.0129730141465807,0.0129108176508681,0.0129110884951168,0.012938064684225,0.0129723888594617,0.0129128347737813,0.0129134324230854,0.0129775430007668,0.0129775187276247,0.0129778350715982,0.012977861313829,0.0129779183409017,0.0129773793775173,0.0129773622532582,0.0129781878181005,0.0129139910998167,0.0129782272638478,0.0129773639248311,0.0129773915517314,0.012977516065343,0.0129776057964838,0.0129778543240523,0.01291483537926,0.0129783973839949,0.0129155459882991,0.012979163515012,0.0129163204898634,0.0129787178419191,0.0129800602248715,0.0129841659868401,0.0129891132061904,0.0129936653448728,0.0129979170287209,0.0130019094673342,0.0130035954354283,0.0130052595955498,0.013007172766762,0.0130093189552192,0.0130413281308896,0.013034405688277,0.0130356127899204,0.0130469353752515,0.0130523941447873,0.0130482163054672,0.0130464300316963,0.0130534326736811,0.0130479572420504,0.0130500664418364,0.0130830642617491,0.013083515361846,0.0130911423863903,0.0131028548475738,0.0174856982607852
